"time","group","sim","state","value"
7,1,147,"S",0.99
8,1,147,"S",0.988
9,1,147,"S",0.986
10,1,147,"S",0.986
11,1,147,"S",0.985
12,1,147,"S",0.978
13,1,147,"S",0.976
14,1,147,"S",0.974
15,1,147,"S",0.968
16,1,147,"S",0.965
17,1,147,"S",0.962
18,1,147,"S",0.957
19,1,147,"S",0.948
20,1,147,"S",0.942
21,1,147,"S",0.935
22,1,147,"S",0.93
23,1,147,"S",0.92
24,1,147,"S",0.91
25,1,147,"S",0.9
26,1,147,"S",0.889
27,1,147,"S",0.876
28,1,147,"S",0.861
29,1,147,"S",0.84
30,1,147,"S",0.825
31,1,147,"S",0.807
32,1,147,"S",0.778
33,1,147,"S",0.752
34,1,147,"S",0.73
35,1,147,"S",0.702
36,1,147,"S",0.674
37,1,147,"S",0.64
38,1,147,"S",0.615
39,1,147,"S",0.587
40,1,147,"S",0.547
41,1,147,"S",0.515
42,1,147,"S",0.48
43,1,147,"S",0.447
44,1,147,"S",0.423
45,1,147,"S",0.402
46,1,147,"S",0.376
47,1,147,"S",0.35
48,1,147,"S",0.32
49,1,147,"S",0.302
50,1,147,"S",0.275
51,1,147,"S",0.259
52,1,147,"S",0.243
53,1,147,"S",0.239
54,1,147,"S",0.239
55,1,147,"S",0.237
56,1,147,"S",0.231
57,1,147,"S",0.218
58,1,147,"S",0.207
59,1,147,"S",0.189
60,1,147,"S",0.19
61,1,147,"S",0.181
62,1,147,"S",0.177
63,1,147,"S",0.186
64,1,147,"S",0.171
65,1,147,"S",0.182
66,1,147,"S",0.175
67,1,147,"S",0.171
68,1,147,"S",0.166
69,1,147,"S",0.166
70,1,147,"S",0.167
71,1,147,"S",0.174
72,1,147,"S",0.171
73,1,147,"S",0.179
74,1,147,"S",0.18
75,1,147,"S",0.185
76,1,147,"S",0.196
77,1,147,"S",0.201
78,1,147,"S",0.207
79,1,147,"S",0.199
80,1,147,"S",0.206
1,1,147,"I",0.005
2,1,147,"I",0.004
3,1,147,"I",0.004
4,1,147,"I",0.005
5,1,147,"I",0.005
6,1,147,"I",0.008
7,1,147,"I",0.008
8,1,147,"I",0.01
9,1,147,"I",0.011
10,1,147,"I",0.011
11,1,147,"I",0.012
12,1,147,"I",0.019
13,1,147,"I",0.02
14,1,147,"I",0.022
15,1,147,"I",0.029
16,1,147,"I",0.031
17,1,147,"I",0.03
18,1,147,"I",0.034
19,1,147,"I",0.043
20,1,147,"I",0.049
21,1,147,"I",0.055
22,1,147,"I",0.058
23,1,147,"I",0.068
24,1,147,"I",0.076
25,1,147,"I",0.084
26,1,147,"I",0.093
27,1,147,"I",0.102
28,1,147,"I",0.114
29,1,147,"I",0.131
30,1,147,"I",0.144
31,1,147,"I",0.158
32,1,147,"I",0.188
33,1,147,"I",0.211
34,1,147,"I",0.229
35,1,147,"I",0.247
36,1,147,"I",0.273
37,1,147,"I",0.298
38,1,147,"I",0.32
39,1,147,"I",0.337
40,1,147,"I",0.365
41,1,147,"I",0.393
42,1,147,"I",0.418
43,1,147,"I",0.444
44,1,147,"I",0.455
45,1,147,"I",0.47
46,1,147,"I",0.489
47,1,147,"I",0.511
48,1,147,"I",0.531
49,1,147,"I",0.544
50,1,147,"I",0.561
51,1,147,"I",0.568
52,1,147,"I",0.583
53,1,147,"I",0.591
54,1,147,"I",0.58
55,1,147,"I",0.578
56,1,147,"I",0.58
57,1,147,"I",0.582
58,1,147,"I",0.583
59,1,147,"I",0.597
60,1,147,"I",0.594
61,1,147,"I",0.6
62,1,147,"I",0.598
63,1,147,"I",0.589
64,1,147,"I",0.593
65,1,147,"I",0.584
66,1,147,"I",0.581
67,1,147,"I",0.587
68,1,147,"I",0.594
69,1,147,"I",0.576
70,1,147,"I",0.57
71,1,147,"I",0.564
72,1,147,"I",0.559
73,1,147,"I",0.55
74,1,147,"I",0.549
75,1,147,"I",0.532
76,1,147,"I",0.527
77,1,147,"I",0.526
78,1,147,"I",0.532
79,1,147,"I",0.549
80,1,147,"I",0.542
1,1,147,"R",0
2,1,147,"R",0.001
3,1,147,"R",0.002
4,1,147,"R",0.002
5,1,147,"R",0.003
6,1,147,"R",0.002
7,1,147,"R",0.002
8,1,147,"R",0.002
9,1,147,"R",0.003
10,1,147,"R",0.003
11,1,147,"R",0.003
12,1,147,"R",0.003
13,1,147,"R",0.004
14,1,147,"R",0.004
15,1,147,"R",0.003
16,1,147,"R",0.004
17,1,147,"R",0.008
18,1,147,"R",0.009
19,1,147,"R",0.009
20,1,147,"R",0.009
21,1,147,"R",0.01
22,1,147,"R",0.012
23,1,147,"R",0.012
24,1,147,"R",0.014
25,1,147,"R",0.016
26,1,147,"R",0.018
27,1,147,"R",0.022
28,1,147,"R",0.025
29,1,147,"R",0.029
30,1,147,"R",0.031
31,1,147,"R",0.035
32,1,147,"R",0.034
33,1,147,"R",0.037
34,1,147,"R",0.041
35,1,147,"R",0.051
36,1,147,"R",0.053
37,1,147,"R",0.062
38,1,147,"R",0.065
39,1,147,"R",0.076
40,1,147,"R",0.088
41,1,147,"R",0.092
42,1,147,"R",0.102
43,1,147,"R",0.109
44,1,147,"R",0.122
45,1,147,"R",0.128
46,1,147,"R",0.135
47,1,147,"R",0.139
48,1,147,"R",0.149
49,1,147,"R",0.154
50,1,147,"R",0.164
51,1,147,"R",0.173
52,1,147,"R",0.174
53,1,147,"R",0.17
54,1,147,"R",0.181
55,1,147,"R",0.185
56,1,147,"R",0.189
57,1,147,"R",0.2
58,1,147,"R",0.21
59,1,147,"R",0.214
60,1,147,"R",0.216
61,1,147,"R",0.219
62,1,147,"R",0.225
63,1,147,"R",0.225
64,1,147,"R",0.236
65,1,147,"R",0.234
66,1,147,"R",0.244
67,1,147,"R",0.242
68,1,147,"R",0.24
69,1,147,"R",0.258
70,1,147,"R",0.263
71,1,147,"R",0.262
72,1,147,"R",0.27
73,1,147,"R",0.271
74,1,147,"R",0.271
75,1,147,"R",0.283
76,1,147,"R",0.277
77,1,147,"R",0.273
78,1,147,"R",0.261
79,1,147,"R",0.252
80,1,147,"R",0.252
1,1,147,"incidence",0
2,1,147,"incidence",0
3,1,147,"incidence",0
4,1,147,"incidence",0
5,1,147,"incidence",0
6,1,147,"incidence",0
7,1,147,"incidence",0
8,1,147,"incidence",0
9,1,147,"incidence",0
10,1,147,"incidence",0
11,1,147,"incidence",0
12,1,147,"incidence",0
13,1,147,"incidence",0
14,1,147,"incidence",0
15,1,147,"incidence",1
16,1,147,"incidence",0
17,1,147,"incidence",0
18,1,147,"incidence",0
19,1,147,"incidence",1
20,1,147,"incidence",0
21,1,147,"incidence",0
22,1,147,"incidence",2
23,1,147,"incidence",4
24,1,147,"incidence",0
25,1,147,"incidence",0
26,1,147,"incidence",4
27,1,147,"incidence",0
28,1,147,"incidence",3
29,1,147,"incidence",4
30,1,147,"incidence",1
31,1,147,"incidence",0
32,1,147,"incidence",2
33,1,147,"incidence",2
34,1,147,"incidence",2
35,1,147,"incidence",4
36,1,147,"incidence",3
37,1,147,"incidence",6
38,1,147,"incidence",3
39,1,147,"incidence",4
40,1,147,"incidence",3
41,1,147,"incidence",4
42,1,147,"incidence",1
43,1,147,"incidence",4
44,1,147,"incidence",8
45,1,147,"incidence",3
46,1,147,"incidence",8
47,1,147,"incidence",4
48,1,147,"incidence",6
49,1,147,"incidence",3
50,1,147,"incidence",6
51,1,147,"incidence",1
52,1,147,"incidence",3
53,1,147,"incidence",3
54,1,147,"incidence",2
55,1,147,"incidence",1
56,1,147,"incidence",0
57,1,147,"incidence",2
58,1,147,"incidence",3
59,1,147,"incidence",4
60,1,147,"incidence",3
61,1,147,"incidence",0
62,1,147,"incidence",1
63,1,147,"incidence",2
64,1,147,"incidence",2
65,1,147,"incidence",2
66,1,147,"incidence",3
67,1,147,"incidence",1
68,1,147,"incidence",3
69,1,147,"incidence",2
70,1,147,"incidence",0
71,1,147,"incidence",0
72,1,147,"incidence",1
73,1,147,"incidence",3
74,1,147,"incidence",1
75,1,147,"incidence",2
76,1,147,"incidence",2
77,1,147,"incidence",2
78,1,147,"incidence",3
79,1,147,"incidence",2
80,1,147,"incidence",1
1,1,148,"S",0.995
2,1,148,"S",0.992
3,1,148,"S",0.989
4,1,148,"S",0.986
5,1,148,"S",0.983
6,1,148,"S",0.983
7,1,148,"S",0.978
8,1,148,"S",0.972
9,1,148,"S",0.965
10,1,148,"S",0.958
11,1,148,"S",0.949
12,1,148,"S",0.939
13,1,148,"S",0.927
14,1,148,"S",0.914
15,1,148,"S",0.904
16,1,148,"S",0.882
17,1,148,"S",0.87
18,1,148,"S",0.85
19,1,148,"S",0.822
20,1,148,"S",0.803
21,1,148,"S",0.776
22,1,148,"S",0.753
23,1,148,"S",0.722
24,1,148,"S",0.694
25,1,148,"S",0.671
26,1,148,"S",0.638
27,1,148,"S",0.603
28,1,148,"S",0.576
29,1,148,"S",0.546
30,1,148,"S",0.503
31,1,148,"S",0.47
32,1,148,"S",0.42
33,1,148,"S",0.393
34,1,148,"S",0.349
35,1,148,"S",0.318
36,1,148,"S",0.299
37,1,148,"S",0.28
38,1,148,"S",0.258
39,1,148,"S",0.241
40,1,148,"S",0.243
41,1,148,"S",0.229
42,1,148,"S",0.212
43,1,148,"S",0.202
44,1,148,"S",0.185
45,1,148,"S",0.183
46,1,148,"S",0.181
47,1,148,"S",0.186
48,1,148,"S",0.188
49,1,148,"S",0.175
50,1,148,"S",0.17
51,1,148,"S",0.172
52,1,148,"S",0.167
53,1,148,"S",0.167
54,1,148,"S",0.158
55,1,148,"S",0.167
56,1,148,"S",0.165
57,1,148,"S",0.174
58,1,148,"S",0.179
59,1,148,"S",0.179
60,1,148,"S",0.172
61,1,148,"S",0.175
62,1,148,"S",0.177
63,1,148,"S",0.175
64,1,148,"S",0.177
65,1,148,"S",0.175
66,1,148,"S",0.178
67,1,148,"S",0.182
68,1,148,"S",0.174
69,1,148,"S",0.16
70,1,148,"S",0.17
71,1,148,"S",0.177
72,1,148,"S",0.175
73,1,148,"S",0.172
74,1,148,"S",0.163
75,1,148,"S",0.161
76,1,148,"S",0.168
77,1,148,"S",0.176
78,1,148,"S",0.172
79,1,148,"S",0.17
80,1,148,"S",0.165
1,1,148,"I",0.005
2,1,148,"I",0.008
3,1,148,"I",0.011
4,1,148,"I",0.013
5,1,148,"I",0.016
6,1,148,"I",0.016
7,1,148,"I",0.021
8,1,148,"I",0.025
9,1,148,"I",0.031
10,1,148,"I",0.036
11,1,148,"I",0.043
12,1,148,"I",0.052
13,1,148,"I",0.062
14,1,148,"I",0.072
15,1,148,"I",0.08
16,1,148,"I",0.102
17,1,148,"I",0.112
18,1,148,"I",0.126
19,1,148,"I",0.15
20,1,148,"I",0.16
21,1,148,"I",0.186
22,1,148,"I",0.208
23,1,148,"I",0.236
24,1,148,"I",0.258
25,1,148,"I",0.276
26,1,148,"I",0.306
27,1,148,"I",0.335
28,1,148,"I",0.357
29,1,148,"I",0.383
30,1,148,"I",0.415
31,1,148,"I",0.45
32,1,148,"I",0.493
33,1,148,"I",0.515
34,1,148,"I",0.551
35,1,148,"I",0.56
36,1,148,"I",0.569
37,1,148,"I",0.582
38,1,148,"I",0.586
39,1,148,"I",0.586
40,1,148,"I",0.586
41,1,148,"I",0.589
42,1,148,"I",0.601
43,1,148,"I",0.603
44,1,148,"I",0.598
45,1,148,"I",0.589
46,1,148,"I",0.594
47,1,148,"I",0.584
48,1,148,"I",0.585
49,1,148,"I",0.589
50,1,148,"I",0.586
51,1,148,"I",0.586
52,1,148,"I",0.586
53,1,148,"I",0.588
54,1,148,"I",0.593
55,1,148,"I",0.589
56,1,148,"I",0.579
57,1,148,"I",0.575
58,1,148,"I",0.566
59,1,148,"I",0.565
60,1,148,"I",0.568
61,1,148,"I",0.567
62,1,148,"I",0.56
63,1,148,"I",0.559
64,1,148,"I",0.557
65,1,148,"I",0.568
66,1,148,"I",0.563
67,1,148,"I",0.558
68,1,148,"I",0.568
69,1,148,"I",0.583
70,1,148,"I",0.577
71,1,148,"I",0.572
72,1,148,"I",0.574
73,1,148,"I",0.582
74,1,148,"I",0.595
75,1,148,"I",0.589
76,1,148,"I",0.582
77,1,148,"I",0.584
78,1,148,"I",0.587
79,1,148,"I",0.59
80,1,148,"I",0.591
1,1,148,"R",0
2,1,148,"R",0
3,1,148,"R",0
4,1,148,"R",0.001
5,1,148,"R",0.001
6,1,148,"R",0.001
7,1,148,"R",0.001
8,1,148,"R",0.003
9,1,148,"R",0.004
10,1,148,"R",0.006
11,1,148,"R",0.008
12,1,148,"R",0.009
13,1,148,"R",0.011
14,1,148,"R",0.014
15,1,148,"R",0.016
16,1,148,"R",0.016
17,1,148,"R",0.018
18,1,148,"R",0.024
19,1,148,"R",0.028
20,1,148,"R",0.037
21,1,148,"R",0.038
22,1,148,"R",0.039
23,1,148,"R",0.042
24,1,148,"R",0.048
25,1,148,"R",0.053
26,1,148,"R",0.056
27,1,148,"R",0.062
28,1,148,"R",0.067
29,1,148,"R",0.071
30,1,148,"R",0.082
31,1,148,"R",0.08
32,1,148,"R",0.087
33,1,148,"R",0.092
34,1,148,"R",0.1
35,1,148,"R",0.122
36,1,148,"R",0.132
37,1,148,"R",0.138
38,1,148,"R",0.156
39,1,148,"R",0.173
40,1,148,"R",0.171
41,1,148,"R",0.182
42,1,148,"R",0.187
43,1,148,"R",0.195
44,1,148,"R",0.217
45,1,148,"R",0.228
46,1,148,"R",0.225
47,1,148,"R",0.23
48,1,148,"R",0.227
49,1,148,"R",0.236
50,1,148,"R",0.244
51,1,148,"R",0.242
52,1,148,"R",0.247
53,1,148,"R",0.245
54,1,148,"R",0.249
55,1,148,"R",0.244
56,1,148,"R",0.256
57,1,148,"R",0.251
58,1,148,"R",0.255
59,1,148,"R",0.256
60,1,148,"R",0.26
61,1,148,"R",0.258
62,1,148,"R",0.263
63,1,148,"R",0.266
64,1,148,"R",0.266
65,1,148,"R",0.257
66,1,148,"R",0.259
67,1,148,"R",0.26
68,1,148,"R",0.258
69,1,148,"R",0.257
70,1,148,"R",0.253
71,1,148,"R",0.251
72,1,148,"R",0.251
73,1,148,"R",0.246
74,1,148,"R",0.242
75,1,148,"R",0.25
76,1,148,"R",0.25
77,1,148,"R",0.24
78,1,148,"R",0.241
79,1,148,"R",0.24
80,1,148,"R",0.244
1,1,148,"incidence",0
2,1,148,"incidence",1
3,1,148,"incidence",0
4,1,148,"incidence",0
5,1,148,"incidence",0
6,1,148,"incidence",0
7,1,148,"incidence",1
8,1,148,"incidence",3
9,1,148,"incidence",0
10,1,148,"incidence",1
11,1,148,"incidence",2
12,1,148,"incidence",2
13,1,148,"incidence",0
14,1,148,"incidence",2
15,1,148,"incidence",0
16,1,148,"incidence",4
17,1,148,"incidence",1
18,1,148,"incidence",3
19,1,148,"incidence",3
20,1,148,"incidence",1
21,1,148,"incidence",3
22,1,148,"incidence",4
23,1,148,"incidence",4
24,1,148,"incidence",2
25,1,148,"incidence",3
26,1,148,"incidence",1
27,1,148,"incidence",5
28,1,148,"incidence",2
29,1,148,"incidence",3
30,1,148,"incidence",7
31,1,148,"incidence",0
32,1,148,"incidence",5
33,1,148,"incidence",1
34,1,148,"incidence",3
35,1,148,"incidence",5
36,1,148,"incidence",2
37,1,148,"incidence",1
38,1,148,"incidence",5
39,1,148,"incidence",3
40,1,148,"incidence",0
41,1,148,"incidence",3
42,1,148,"incidence",0
43,1,148,"incidence",5
44,1,148,"incidence",4
45,1,148,"incidence",5
46,1,148,"incidence",0
47,1,148,"incidence",4
48,1,148,"incidence",2
49,1,148,"incidence",0
50,1,148,"incidence",2
51,1,148,"incidence",4
52,1,148,"incidence",2
53,1,148,"incidence",3
54,1,148,"incidence",5
55,1,148,"incidence",0
56,1,148,"incidence",2
57,1,148,"incidence",2
58,1,148,"incidence",1
59,1,148,"incidence",1
60,1,148,"incidence",0
61,1,148,"incidence",1
62,1,148,"incidence",2
63,1,148,"incidence",1
64,1,148,"incidence",3
65,1,148,"incidence",4
66,1,148,"incidence",2
67,1,148,"incidence",4
68,1,148,"incidence",0
69,1,148,"incidence",4
70,1,148,"incidence",2
71,1,148,"incidence",0
72,1,148,"incidence",2
73,1,148,"incidence",3
74,1,148,"incidence",3
75,1,148,"incidence",2
76,1,148,"incidence",2
77,1,148,"incidence",2
78,1,148,"incidence",0
79,1,148,"incidence",2
80,1,148,"incidence",2
1,1,149,"S",0.995
2,1,149,"S",0.995
3,1,149,"S",0.993
4,1,149,"S",0.991
5,1,149,"S",0.988
6,1,149,"S",0.987
7,1,149,"S",0.986
8,1,149,"S",0.983
9,1,149,"S",0.983
10,1,149,"S",0.981
11,1,149,"S",0.978
12,1,149,"S",0.97
13,1,149,"S",0.963
14,1,149,"S",0.956
15,1,149,"S",0.951
16,1,149,"S",0.944
17,1,149,"S",0.939
18,1,149,"S",0.935
19,1,149,"S",0.933
20,1,149,"S",0.922
21,1,149,"S",0.913
22,1,149,"S",0.9
23,1,149,"S",0.888
24,1,149,"S",0.871
25,1,149,"S",0.857
26,1,149,"S",0.842
27,1,149,"S",0.819
28,1,149,"S",0.787
29,1,149,"S",0.769
30,1,149,"S",0.741
31,1,149,"S",0.712
32,1,149,"S",0.684
33,1,149,"S",0.642
34,1,149,"S",0.607
35,1,149,"S",0.578
36,1,149,"S",0.543
37,1,149,"S",0.51
38,1,149,"S",0.478
39,1,149,"S",0.437
40,1,149,"S",0.401
41,1,149,"S",0.377
42,1,149,"S",0.35
43,1,149,"S",0.318
44,1,149,"S",0.307
45,1,149,"S",0.292
46,1,149,"S",0.267
47,1,149,"S",0.241
48,1,149,"S",0.233
49,1,149,"S",0.22
50,1,149,"S",0.21
51,1,149,"S",0.192
52,1,149,"S",0.186
53,1,149,"S",0.178
54,1,149,"S",0.159
55,1,149,"S",0.155
56,1,149,"S",0.153
57,1,149,"S",0.154
58,1,149,"S",0.164
59,1,149,"S",0.161
60,1,149,"S",0.154
61,1,149,"S",0.154
62,1,149,"S",0.159
63,1,149,"S",0.158
64,1,149,"S",0.151
65,1,149,"S",0.154
66,1,149,"S",0.152
67,1,149,"S",0.155
68,1,149,"S",0.158
69,1,149,"S",0.161
70,1,149,"S",0.167
71,1,149,"S",0.162
72,1,149,"S",0.162
73,1,149,"S",0.17
74,1,149,"S",0.167
75,1,149,"S",0.168
76,1,149,"S",0.171
77,1,149,"S",0.17
78,1,149,"S",0.165
79,1,149,"S",0.166
80,1,149,"S",0.176
1,1,149,"I",0.005
2,1,149,"I",0.005
3,1,149,"I",0.007
4,1,149,"I",0.009
5,1,149,"I",0.012
6,1,149,"I",0.012
7,1,149,"I",0.013
8,1,149,"I",0.016
9,1,149,"I",0.015
10,1,149,"I",0.016
11,1,149,"I",0.02
12,1,149,"I",0.028
13,1,149,"I",0.035
14,1,149,"I",0.04
15,1,149,"I",0.045
16,1,149,"I",0.047
17,1,149,"I",0.051
18,1,149,"I",0.054
19,1,149,"I",0.056
20,1,149,"I",0.066
21,1,149,"I",0.073
22,1,149,"I",0.084
23,1,149,"I",0.093
24,1,149,"I",0.109
25,1,149,"I",0.122
26,1,149,"I",0.135
27,1,149,"I",0.156
28,1,149,"I",0.185
29,1,149,"I",0.198
30,1,149,"I",0.227
31,1,149,"I",0.251
32,1,149,"I",0.27
33,1,149,"I",0.308
34,1,149,"I",0.326
35,1,149,"I",0.349
36,1,149,"I",0.375
37,1,149,"I",0.399
38,1,149,"I",0.421
39,1,149,"I",0.458
40,1,149,"I",0.487
41,1,149,"I",0.506
42,1,149,"I",0.518
43,1,149,"I",0.537
44,1,149,"I",0.543
45,1,149,"I",0.55
46,1,149,"I",0.564
47,1,149,"I",0.588
48,1,149,"I",0.595
49,1,149,"I",0.599
50,1,149,"I",0.592
51,1,149,"I",0.597
52,1,149,"I",0.599
53,1,149,"I",0.605
54,1,149,"I",0.608
55,1,149,"I",0.606
56,1,149,"I",0.605
57,1,149,"I",0.596
58,1,149,"I",0.593
59,1,149,"I",0.594
60,1,149,"I",0.597
61,1,149,"I",0.597
62,1,149,"I",0.597
63,1,149,"I",0.588
64,1,149,"I",0.577
65,1,149,"I",0.574
66,1,149,"I",0.576
67,1,149,"I",0.572
68,1,149,"I",0.561
69,1,149,"I",0.564
70,1,149,"I",0.56
71,1,149,"I",0.558
72,1,149,"I",0.558
73,1,149,"I",0.559
74,1,149,"I",0.565
75,1,149,"I",0.563
76,1,149,"I",0.56
77,1,149,"I",0.557
78,1,149,"I",0.557
79,1,149,"I",0.553
80,1,149,"I",0.548
1,1,149,"R",0
2,1,149,"R",0
3,1,149,"R",0
4,1,149,"R",0
5,1,149,"R",0
6,1,149,"R",0.001
7,1,149,"R",0.001
8,1,149,"R",0.001
9,1,149,"R",0.002
10,1,149,"R",0.003
11,1,149,"R",0.002
12,1,149,"R",0.002
13,1,149,"R",0.002
14,1,149,"R",0.004
15,1,149,"R",0.004
16,1,149,"R",0.009
17,1,149,"R",0.01
18,1,149,"R",0.011
19,1,149,"R",0.011
20,1,149,"R",0.012
21,1,149,"R",0.014
22,1,149,"R",0.016
23,1,149,"R",0.019
24,1,149,"R",0.02
25,1,149,"R",0.021
26,1,149,"R",0.023
27,1,149,"R",0.025
28,1,149,"R",0.028
29,1,149,"R",0.033
30,1,149,"R",0.032
31,1,149,"R",0.037
32,1,149,"R",0.046
33,1,149,"R",0.05
34,1,149,"R",0.067
35,1,149,"R",0.073
36,1,149,"R",0.082
37,1,149,"R",0.091
38,1,149,"R",0.101
39,1,149,"R",0.105
40,1,149,"R",0.112
41,1,149,"R",0.117
42,1,149,"R",0.132
43,1,149,"R",0.145
44,1,149,"R",0.15
45,1,149,"R",0.158
46,1,149,"R",0.169
47,1,149,"R",0.171
48,1,149,"R",0.172
49,1,149,"R",0.181
50,1,149,"R",0.198
51,1,149,"R",0.211
52,1,149,"R",0.215
53,1,149,"R",0.217
54,1,149,"R",0.233
55,1,149,"R",0.239
56,1,149,"R",0.242
57,1,149,"R",0.25
58,1,149,"R",0.243
59,1,149,"R",0.245
60,1,149,"R",0.249
61,1,149,"R",0.249
62,1,149,"R",0.244
63,1,149,"R",0.254
64,1,149,"R",0.272
65,1,149,"R",0.272
66,1,149,"R",0.272
67,1,149,"R",0.273
68,1,149,"R",0.281
69,1,149,"R",0.275
70,1,149,"R",0.273
71,1,149,"R",0.28
72,1,149,"R",0.28
73,1,149,"R",0.271
74,1,149,"R",0.268
75,1,149,"R",0.269
76,1,149,"R",0.269
77,1,149,"R",0.273
78,1,149,"R",0.278
79,1,149,"R",0.281
80,1,149,"R",0.276
1,1,149,"incidence",0
2,1,149,"incidence",0
3,1,149,"incidence",0
4,1,149,"incidence",0
5,1,149,"incidence",0
6,1,149,"incidence",0
7,1,149,"incidence",0
8,1,149,"incidence",0
9,1,149,"incidence",0
10,1,149,"incidence",0
11,1,149,"incidence",2
12,1,149,"incidence",0
13,1,149,"incidence",1
14,1,149,"incidence",1
15,1,149,"incidence",0
16,1,149,"incidence",0
17,1,149,"incidence",0
18,1,149,"incidence",0
19,1,149,"incidence",0
20,1,149,"incidence",2
21,1,149,"incidence",1
22,1,149,"incidence",2
23,1,149,"incidence",2
24,1,149,"incidence",3
25,1,149,"incidence",2
26,1,149,"incidence",0
27,1,149,"incidence",0
28,1,149,"incidence",2
29,1,149,"incidence",3
30,1,149,"incidence",1
31,1,149,"incidence",6
32,1,149,"incidence",2
33,1,149,"incidence",4
34,1,149,"incidence",3
35,1,149,"incidence",5
36,1,149,"incidence",8
37,1,149,"incidence",8
38,1,149,"incidence",2
39,1,149,"incidence",6
40,1,149,"incidence",8
41,1,149,"incidence",3
42,1,149,"incidence",3
43,1,149,"incidence",3
44,1,149,"incidence",0
45,1,149,"incidence",2
46,1,149,"incidence",4
47,1,149,"incidence",3
48,1,149,"incidence",1
49,1,149,"incidence",1
50,1,149,"incidence",1
51,1,149,"incidence",2
52,1,149,"incidence",3
53,1,149,"incidence",2
54,1,149,"incidence",1
55,1,149,"incidence",1
56,1,149,"incidence",0
57,1,149,"incidence",2
58,1,149,"incidence",2
59,1,149,"incidence",3
60,1,149,"incidence",1
61,1,149,"incidence",2
62,1,149,"incidence",1
63,1,149,"incidence",3
64,1,149,"incidence",2
65,1,149,"incidence",1
66,1,149,"incidence",1
67,1,149,"incidence",0
68,1,149,"incidence",2
69,1,149,"incidence",4
70,1,149,"incidence",3
71,1,149,"incidence",1
72,1,149,"incidence",3
73,1,149,"incidence",2
74,1,149,"incidence",1
75,1,149,"incidence",0
76,1,149,"incidence",1
77,1,149,"incidence",1
78,1,149,"incidence",2
79,1,149,"incidence",0
80,1,149,"incidence",1
1,1,150,"S",0.995
2,1,150,"S",0.995
3,1,150,"S",0.992
4,1,150,"S",0.991
5,1,150,"S",0.99
6,1,150,"S",0.989
7,1,150,"S",0.989
8,1,150,"S",0.988
9,1,150,"S",0.984
10,1,150,"S",0.983
11,1,150,"S",0.979
12,1,150,"S",0.974
13,1,150,"S",0.971
14,1,150,"S",0.965
15,1,150,"S",0.963
16,1,150,"S",0.959
17,1,150,"S",0.953
18,1,150,"S",0.946
19,1,150,"S",0.933
20,1,150,"S",0.922
21,1,150,"S",0.908
22,1,150,"S",0.896
23,1,150,"S",0.888
24,1,150,"S",0.87
25,1,150,"S",0.846
26,1,150,"S",0.823
27,1,150,"S",0.794
28,1,150,"S",0.766
29,1,150,"S",0.725
30,1,150,"S",0.698
31,1,150,"S",0.667
32,1,150,"S",0.636
33,1,150,"S",0.599
34,1,150,"S",0.573
35,1,150,"S",0.538
36,1,150,"S",0.497
37,1,150,"S",0.461
38,1,150,"S",0.41
39,1,150,"S",0.371
40,1,150,"S",0.354
41,1,150,"S",0.325
42,1,150,"S",0.289
43,1,150,"S",0.27
44,1,150,"S",0.25
45,1,150,"S",0.242
46,1,150,"S",0.224
47,1,150,"S",0.214
48,1,150,"S",0.207
49,1,150,"S",0.195
50,1,150,"S",0.178
51,1,150,"S",0.171
52,1,150,"S",0.166
53,1,150,"S",0.167
54,1,150,"S",0.166
55,1,150,"S",0.158
56,1,150,"S",0.156
57,1,150,"S",0.157
58,1,150,"S",0.163
59,1,150,"S",0.168
60,1,150,"S",0.16
61,1,150,"S",0.164
62,1,150,"S",0.174
63,1,150,"S",0.174
64,1,150,"S",0.184
65,1,150,"S",0.179
66,1,150,"S",0.166
67,1,150,"S",0.167
68,1,150,"S",0.161
69,1,150,"S",0.172
70,1,150,"S",0.17
71,1,150,"S",0.158
72,1,150,"S",0.168
73,1,150,"S",0.172
74,1,150,"S",0.177
75,1,150,"S",0.176
76,1,150,"S",0.18
77,1,150,"S",0.178
78,1,150,"S",0.178
79,1,150,"S",0.195
80,1,150,"S",0.185
1,1,150,"I",0.005
2,1,150,"I",0.004
3,1,150,"I",0.007
4,1,150,"I",0.008
5,1,150,"I",0.009
6,1,150,"I",0.009
7,1,150,"I",0.009
8,1,150,"I",0.01
9,1,150,"I",0.013
10,1,150,"I",0.014
11,1,150,"I",0.018
12,1,150,"I",0.023
13,1,150,"I",0.027
14,1,150,"I",0.032
15,1,150,"I",0.033
16,1,150,"I",0.036
17,1,150,"I",0.042
18,1,150,"I",0.049
19,1,150,"I",0.062
20,1,150,"I",0.069
21,1,150,"I",0.081
22,1,150,"I",0.088
23,1,150,"I",0.098
24,1,150,"I",0.114
25,1,150,"I",0.137
26,1,150,"I",0.159
27,1,150,"I",0.18
28,1,150,"I",0.208
29,1,150,"I",0.249
30,1,150,"I",0.269
31,1,150,"I",0.295
32,1,150,"I",0.318
33,1,150,"I",0.349
34,1,150,"I",0.372
35,1,150,"I",0.404
36,1,150,"I",0.438
37,1,150,"I",0.463
38,1,150,"I",0.505
39,1,150,"I",0.536
40,1,150,"I",0.546
41,1,150,"I",0.566
42,1,150,"I",0.594
43,1,150,"I",0.608
